,location,size,total_sqft,bath,price
5928,Sarjapur  Road,4,3420.0,4.0,225.0
5929,Sarjapur  Road,2,1242.0,2.0,78.0
5930,Sarjapur  Road,2,1129.0,2.0,69.0
5931,Sarjapur  Road,3,1157.0,2.0,75.0
5932,Sarjapur  Road,2,1323.0,2.0,74.0
5933,Sarjapur  Road,3,1314.0,2.0,70.44
5934,Sarjapur  Road,3,2100.0,3.0,130.0
5935,Sarjapur  Road,1,702.0,1.0,35.8
5936,Sarjapur  Road,2,1026.0,2.0,60.8
5937,Sarjapur  Road,2,1216.0,2.0,70.0
5938,Sarjapur  Road,2,1112.0,2.0,62.0
5939,Sarjapur  Road,2,1273.0,2.0,60.0
5940,Sarjapur  Road,3,1157.0,2.0,69.0
5941,Sarjapur  Road,2,1026.0,2.0,60.8
5942,Sarjapur  Road,2,1370.0,2.0,70.0
5943,Sarjapur  Road,2,1346.0,2.0,74.03
5944,Sarjapur  Road,1,475.0,1.0,26.0
5945,Sarjapur  Road,2,1197.0,2.0,56.86
5946,Sarjapur  Road,3,1660.0,2.0,116.0
5947,Sarjapur  Road,2,1194.0,2.0,57.0
5948,Sarjapur  Road,2,984.0,2.0,45.75
5949,Sarjapur  Road,2,1346.0,2.0,69.61
5950,Sarjapur  Road,3,1612.0,3.0,98.38
5951,Sarjapur  Road,2,1290.0,2.0,88.0
5952,Sarjapur  Road,2,1371.0,2.0,86.0
5953,Sarjapur  Road,3,2140.0,3.0,139.0
5954,Sarjapur  Road,2,1044.0,2.0,55.0
5955,Sarjapur  Road,3,1600.0,3.0,85.0
5956,Sarjapur  Road,2,1309.0,2.0,69.5
5957,Sarjapur  Road,3,1691.0,3.0,100.0
5958,Sarjapur  Road,2,1367.0,2.0,80.0
5959,Sarjapur  Road,3,1565.0,3.0,78.0
5960,Sarjapur  Road,4,4395.0,4.0,242.0
5961,Sarjapur  Road,2,1346.0,2.0,74.03
5962,Sarjapur  Road,2,1112.0,2.0,58.0
5963,Sarjapur  Road,2,1340.0,2.0,75.0
5964,Sarjapur  Road,3,1850.0,3.0,89.0
5965,Sarjapur  Road,2,1132.0,2.0,70.0
5966,Sarjapura - Attibele Road,3,1330.0,2.0,48.0
5967,Sarjapura - Attibele Road,3,1329.0,2.0,45.95
5968,Sarjapura - Attibele Road,3,2400.0,3.0,85.0
5969,Sarjapura - Attibele Road,3,1676.0,3.0,52.0
5970,Sarjapura - Attibele Road,2,1308.0,2.0,37.0
5971,Sarjapura - Attibele Road,2,1073.0,2.0,31.77
5972,Sarjapura - Attibele Road,3,1330.0,2.0,49.0
5973,Sarjapura - Attibele Road,2,1090.0,2.0,37.0
5974,Sarjapura - Attibele Road,2,1126.0,2.0,36.0
5975,Sarjapura - Attibele Road,1,740.0,1.0,23.65
5976,Sarjapura - Attibele Road,3,1555.0,3.0,52.0
5977,Sector 2 HSR Layout,2,1296.0,2.0,75.0
5978,Sector 2 HSR Layout,2,1143.0,2.0,65.0
5979,Sector 2 HSR Layout,3,1665.0,3.0,110.0
5980,Sector 2 HSR Layout,3,1600.0,3.0,90.0
5981,Sector 2 HSR Layout,2,1231.0,2.0,66.0
5982,Sector 7 HSR Layout,4,3000.0,5.0,275.0
5983,Sector 7 HSR Layout,2,1163.0,2.0,98.86
5984,Sector 7 HSR Layout,3,1760.0,3.0,145.0
5985,Sector 7 HSR Layout,2,1163.0,2.0,98.86
5986,Sector 7 HSR Layout,2,1342.0,2.0,115.0
5987,Sector 7 HSR Layout,3,1760.0,3.0,160.0
5988,Sector 7 HSR Layout,3,1760.0,3.0,142.0
5989,Sector 7 HSR Layout,3,2400.0,2.0,195.0
5990,Sector 7 HSR Layout,2,1162.0,2.0,98.77
5991,Seegehalli,2,901.0,2.0,35.14
5992,Seegehalli,3,1150.0,2.0,42.9
5993,Seegehalli,2,800.0,1.0,50.0
5994,Seegehalli,3,1525.0,3.0,65.0
5995,Seegehalli,3,1200.0,2.0,62.0
5996,Seegehalli,2,1155.0,2.0,72.0
5997,Seegehalli,3,1830.0,4.0,82.0
5998,Seegehalli,3,4000.0,3.0,235.0
5999,Seegehalli,4,3000.0,5.0,150.0
6000,Seegehalli,4,2800.0,4.0,140.0
6001,Seegehalli,2,1096.0,2.0,41.0
6002,Seegehalli,3,1553.0,3.0,68.0
6003,Seegehalli,2,1134.0,2.0,45.0
6004,Seegehalli,3,1683.0,3.0,80.0
6005,Seegehalli,2,1176.0,2.0,50.0
6006,Shampura,2,700.0,1.0,35.0
6007,Shampura,3,1400.0,3.0,70.0
6008,Shampura,3,1475.0,3.0,78.0
6009,Shivaji Nagar,2,850.0,2.0,55.0
6010,Shivaji Nagar,2,1554.0,3.0,130.0
6011,Shivaji Nagar,1,3820.0,1.0,306.0
6012,Shivaji Nagar,2,703.0,2.0,49.5
6013,Singasandra,3,1440.0,2.0,65.0
6014,Singasandra,4,3850.0,6.0,195.0
6015,Singasandra,2,1100.0,2.0,52.0
6016,Singasandra,3,1306.0,2.0,58.0
6017,Singasandra,2,1300.0,2.0,65.0
6018,Singasandra,2,1375.0,2.0,58.0
6019,Singasandra,3,1510.0,3.0,75.0
6020,Singasandra,2,1179.0,2.0,56.0
6021,Singasandra,2,1416.0,2.0,67.0
6022,Singasandra,3,1476.0,2.0,73.0
6023,Singasandra,2,1465.0,2.0,60.0
6024,Somasundara Palya,2,1255.0,2.0,67.0
6025,Somasundara Palya,2,1448.0,2.0,68.0
6026,Somasundara Palya,2,1260.0,2.0,60.0
6027,Somasundara Palya,2,1033.0,2.0,48.0
6028,Somasundara Palya,2,1329.0,2.0,70.0
6029,Somasundara Palya,3,1650.0,3.0,95.0
6030,Sompura,3,1025.0,2.0,37.0
6031,Sompura,2,1126.0,2.0,39.0
6032,Sompura,2,825.0,2.0,32.0
6033,Sompura,3,1350.0,2.0,47.0
6034,Sompura,4,2150.0,3.0,85.0
6035,Sonnenahalli,2,896.0,2.0,43.75
6036,Sonnenahalli,2,1011.0,2.0,50.53
6037,Sonnenahalli,1,614.5,1.0,30.715
6038,Sonnenahalli,3,1484.0,3.0,74.18
6039,Sonnenahalli,3,1610.0,3.0,80.48
6040,Sonnenahalli,3,1415.0,2.0,65.0
6041,Sonnenahalli,2,1268.0,2.0,58.0
6042,Sonnenahalli,2,1268.0,2.0,56.0
6043,Sonnenahalli,1,605.0,1.0,30.24
6044,Sonnenahalli,3,1484.0,3.0,75.0
6045,Subramanyapura,2,929.0,2.0,50.17
6046,Subramanyapura,2,985.0,2.0,58.0
6047,Subramanyapura,3,1245.0,2.0,68.0
6048,Subramanyapura,2,1313.0,2.0,73.0
6049,Subramanyapura,2,1313.0,2.0,66.5
6050,Subramanyapura,3,1330.0,3.0,72.0
6051,Subramanyapura,2,929.0,2.0,48.0
6052,Subramanyapura,2,950.0,2.0,55.0
6053,Subramanyapura,3,1800.0,3.0,90.0
6054,Subramanyapura,2,960.0,2.0,55.0
6055,Subramanyapura,3,1260.0,2.0,73.0
6056,Subramanyapura,3,1278.0,3.0,62.71
6057,Subramanyapura,3,1278.0,3.0,70.0
6058,Subramanyapura,2,929.0,2.0,49.0
6059,Subramanyapura,3,2495.0,3.0,130.0
6060,Subramanyapura,2,929.0,1.0,51.0
6061,Subramanyapura,3,1880.0,3.0,110.0
6062,Sultan Palaya,3,1700.0,3.0,120.0
6063,Sultan Palaya,2,900.0,2.0,45.0
6064,Sultan Palaya,2,1009.0,2.0,65.0
6065,Sultan Palaya,4,5000.0,5.0,325.0
6066,TC Palaya,2,1200.0,2.0,60.0
6067,TC Palaya,3,1200.0,2.0,66.0
6068,TC Palaya,3,1200.0,3.0,66.0
6069,TC Palaya,3,1350.0,2.0,75.0
6070,TC Palaya,2,1200.0,2.0,65.0
6071,TC Palaya,2,1200.0,2.0,70.0
6072,TC Palaya,2,900.0,2.0,55.0
6073,TC Palaya,3,1200.0,2.0,66.0
6074,TC Palaya,3,1200.0,2.0,66.5
6075,TC Palaya,2,900.0,2.0,55.0
6076,TC Palaya,2,1200.0,2.0,66.0
6077,TC Palaya,3,1200.0,2.0,66.0
6078,TC Palaya,3,1200.0,2.0,66.5
6079,TC Palaya,2,900.0,2.0,55.0
6080,TC Palaya,3,1200.0,2.0,66.0
6081,TC Palaya,2,900.0,2.0,55.0
6082,TC Palaya,3,1500.0,3.0,83.0
6083,TC Palaya,2,1200.0,2.0,65.0
6084,TC Palaya,2,1500.0,2.0,75.0
6085,TC Palaya,3,1200.0,2.0,66.0
6086,TC Palaya,2,1100.0,2.0,65.0
6087,TC Palaya,3,1200.0,3.0,66.0
6088,TC Palaya,3,1200.0,2.0,66.0
6089,TC Palaya,3,1200.0,2.0,66.0
6090,TC Palaya,3,1200.0,2.0,66.0
6091,TC Palaya,2,1200.0,2.0,70.0
6092,TC Palaya,2,900.0,2.0,55.0
6093,TC Palaya,2,900.0,2.0,55.0
6094,TC Palaya,2,1082.0,2.0,64.0
6095,TC Palaya,3,1995.0,3.0,100.0
6096,TC Palaya,3,1200.0,2.0,66.0
6097,TC Palaya,3,1200.0,2.0,66.0
6098,TC Palaya,3,1200.0,2.0,66.0
6099,TC Palaya,3,1200.0,2.0,66.0
6100,TC Palaya,3,1200.0,2.0,66.0
6101,Talaghattapura,3,1868.0,3.0,131.0
6102,Talaghattapura,3,2038.5,3.0,120.0
6103,Talaghattapura,3,2106.0,3.0,126.0
6104,Talaghattapura,3,1868.0,3.0,121.0
6105,Talaghattapura,3,2106.0,3.0,126.0
6106,Talaghattapura,3,1868.0,3.0,120.0
6107,Talaghattapura,3,1804.0,3.0,115.0
6108,Talaghattapura,3,2254.0,3.0,153.0
6109,Talaghattapura,3,2106.0,3.0,148.0
6110,Talaghattapura,3,2273.0,3.0,159.0
6111,Talaghattapura,3,2099.0,3.0,147.0
6112,Talaghattapura,3,2273.0,3.0,145.0
6113,Talaghattapura,2,1175.0,2.0,62.0
6114,Talaghattapura,3,1804.0,3.0,127.0
6115,Talaghattapura,3,2038.5,3.0,122.0
6116,Talaghattapura,3,2265.0,3.0,159.0
6117,Talaghattapura,3,2099.0,3.0,134.0
6118,Thanisandra,2,1296.0,2.0,80.0
6119,Thanisandra,3,1436.0,3.0,74.75
6120,Thanisandra,1,445.0,1.0,28.0
6121,Thanisandra,2,1296.0,2.0,83.0
6122,Thanisandra,3,1825.0,3.0,100.0
6123,Thanisandra,3,2144.0,3.0,135.0
6124,Thanisandra,3,1240.0,2.0,62.0
6125,Thanisandra,2,1093.0,2.0,70.0
6126,Thanisandra,3,1265.0,2.0,79.0
6127,Thanisandra,3,1651.0,3.0,97.38
6128,Thanisandra,1,776.5,2.0,48.145
6129,Thanisandra,3,1564.0,3.0,101.0
6130,Thanisandra,3,1800.0,3.0,90.0
6131,Thanisandra,3,1573.0,3.0,95.0
6132,Thanisandra,3,1917.0,3.0,122.0
6133,Thanisandra,2,1098.0,2.0,68.0
6134,Thanisandra,3,2002.0,3.0,112.0
6135,Thanisandra,3,1743.0,3.0,93.25
6136,Thanisandra,2,1183.0,2.0,59.74
6137,Thanisandra,2,1296.0,2.0,72.0
6138,Thanisandra,3,1698.0,3.0,102.0
6139,Thanisandra,3,1801.0,3.0,115.0
6140,Thanisandra,2,1265.0,2.0,82.0
6141,Thanisandra,3,1917.0,4.0,113.0
6142,Thanisandra,1,662.0,1.0,42.0
6143,Thanisandra,3,1922.0,3.0,106.0
6144,Thanisandra,3,1200.0,2.0,65.0
6145,Thanisandra,3,1917.0,4.0,100.0
6146,Thanisandra,3,2127.0,3.0,135.0
6147,Thanisandra,2,1276.0,2.0,75.0
6148,Thanisandra,4,2259.0,5.0,135.0
6149,Thanisandra,2,1265.0,2.0,78.0
6150,Thanisandra,2,934.0,2.0,55.0
6151,Thanisandra,2,1056.0,2.0,68.0
6152,Thanisandra,2,1093.0,2.0,68.1
6153,Thanisandra,3,1698.0,3.0,107.0
6154,Thanisandra,2,965.0,2.0,56.0
6155,Thanisandra,3,1546.0,3.0,95.0
6156,Thanisandra,3,1697.0,3.0,110.0
6157,Thanisandra,3,1492.0,3.0,88.0
6158,Thanisandra,3,2072.0,3.0,122.0
6159,Thanisandra,3,1880.0,3.0,120.0
6160,Thanisandra,2,1200.0,2.0,60.0
6161,Thanisandra,1,933.0,2.0,58.0
6162,Thanisandra,3,1917.0,3.0,110.0
6163,Thanisandra,3,1996.0,4.0,123.0
6164,Thanisandra,2,1183.0,2.0,77.25
6165,Thanisandra,3,1491.0,3.0,88.0
6166,Thanisandra,3,1881.0,3.0,95.0
6167,Thanisandra,3,1564.0,3.0,100.0
6168,Thanisandra,3,1573.0,3.0,98.0
6169,Thanisandra,2,1056.0,2.0,65.0
6170,Thanisandra,2,1343.0,2.0,75.0
6171,Thanisandra,3,1935.0,4.0,122.0
6172,Thanisandra,2,933.0,2.0,55.0
6173,Thanisandra,2,1183.0,2.0,77.3
6174,Thanisandra,1,662.0,1.0,38.0
6175,Thanisandra,2,1265.0,2.0,72.0
6176,Thanisandra,3,1241.0,2.0,65.0
6177,Thanisandra,2,1098.0,2.0,71.0
6178,Thanisandra,3,1262.0,2.0,65.0
6179,Thanisandra,3,1732.0,3.0,112.0
6180,Thanisandra,1,933.0,1.0,61.0
6181,Thanisandra,3,1702.0,3.0,107.0
6182,Thanisandra,3,2030.0,4.0,125.0
6183,Thanisandra,2,1140.0,2.0,59.0
6184,Thanisandra,3,1573.0,3.0,90.0
6185,Thanisandra,3,1595.0,3.0,96.0
6186,Thanisandra,2,1226.0,2.0,65.0
6187,Thanisandra,3,1261.0,2.0,80.0
6188,Thanisandra,3,1884.0,4.0,117.0
6189,Thanisandra,2,965.0,2.0,54.0
6190,Thanisandra,3,1930.0,4.0,122.0
6191,Thanisandra,3,1241.0,2.0,68.0
6192,Thanisandra,3,1930.0,4.0,120.0
6193,Thanisandra,3,1801.0,3.0,115.0
6194,Thanisandra,3,1806.0,6.0,116.0
6195,Thanisandra,4,3671.0,4.0,220.0
6196,Thanisandra,3,1965.0,4.0,125.0
6197,Thanisandra,3,1573.0,3.0,100.0
6198,Thanisandra,2,1226.0,2.0,65.59
6199,Thigalarapalya,4,3122.0,6.0,230.0
6200,Thigalarapalya,4,3122.0,6.0,235.0
6201,Thigalarapalya,3,2072.0,4.0,150.0
6202,Thigalarapalya,2,1418.0,2.0,103.0
6203,Thigalarapalya,2,1418.0,2.0,101.0
6204,Thigalarapalya,2,1418.0,2.0,104.0
6205,Thigalarapalya,4,3122.0,5.0,225.0
6206,Thigalarapalya,4,2912.0,6.0,210.0
6207,Thigalarapalya,2,1418.0,2.0,103.0
6208,Thigalarapalya,3,2072.0,4.0,147.0
6209,Thigalarapalya,2,1418.0,2.0,106.0
6210,Thigalarapalya,3,2215.0,4.0,156.0
6211,Thigalarapalya,2,1418.0,2.0,104.0
6212,Thigalarapalya,4,3122.0,6.0,237.0
6213,Thigalarapalya,2,1418.0,2.0,105.0
6214,Thigalarapalya,2,1418.0,2.0,104.0
6215,Thigalarapalya,3,2215.0,4.0,160.0
6216,Thigalarapalya,2,1418.0,2.0,106.0
6217,Thigalarapalya,3,2072.0,4.0,155.0
6218,Thigalarapalya,3,1830.0,4.0,135.0
6219,Thigalarapalya,2,1418.0,2.0,105.0
6220,Thigalarapalya,3,2072.0,4.0,152.0
6221,Thigalarapalya,3,2072.0,4.0,155.0
6222,Thigalarapalya,4,3122.0,6.0,235.0
6223,Thigalarapalya,3,2072.0,4.0,153.0
6224,Thigalarapalya,3,2072.0,4.0,157.0
6225,Thigalarapalya,2,1418.0,2.0,105.0
6226,Thigalarapalya,4,3362.0,5.0,249.0
6227,Thigalarapalya,3,1830.0,3.0,133.0
6228,Thigalarapalya,3,2215.0,4.0,157.0
6229,Thigalarapalya,3,2072.0,4.0,151.0
6230,Thigalarapalya,2,1400.0,2.0,105.0
6231,Thigalarapalya,3,2215.0,4.0,162.0
6232,Thigalarapalya,2,1297.0,2.0,98.0
6233,Thubarahalli,4,3800.0,4.0,239.0
6234,Thubarahalli,2,1200.0,2.0,78.0
6235,Thubarahalli,2,1128.0,2.0,75.0
6236,Thubarahalli,2,1085.0,2.0,70.0
6237,Thubarahalli,2,1216.0,2.0,80.0
6238,Thubarahalli,2,1200.0,2.0,79.0
6239,Thubarahalli,2,1200.0,2.0,80.0
6240,Thubarahalli,2,1200.0,2.0,79.55
6241,Thubarahalli,3,1540.0,3.0,90.0
6242,Thubarahalli,3,2625.0,3.0,175.0
6243,Thubarahalli,3,1540.0,3.0,90.0
6244,Thubarahalli,3,1584.0,3.0,101.0
6245,Thyagaraja Nagar,5,2000.0,4.0,145.0
6246,Thyagaraja Nagar,3,1270.0,2.0,95.25
6247,Thyagaraja Nagar,2,1040.0,2.0,68.0
6248,Tindlu,7,7500.0,7.0,400.0
6249,Tindlu,2,1165.0,2.0,59.8
6250,Tindlu,2,1050.0,2.0,55.0
6251,Tindlu,2,1100.0,2.0,55.0
6252,Tumkur Road,3,1500.0,3.0,95.0
6253,Tumkur Road,3,1779.0,3.0,112.0
6254,Tumkur Road,3,1586.0,3.0,100.0
6255,Tumkur Road,2,1098.0,2.0,72.0
6256,Tumkur Road,3,1354.0,3.0,90.0
6257,Tumkur Road,3,1240.0,2.0,84.0
6258,Tumkur Road,2,1239.0,2.0,82.0
6259,Tumkur Road,2,1246.0,2.0,82.0
6260,Tumkur Road,3,1500.0,3.0,100.0
6261,Tumkur Road,3,1416.0,3.0,94.0
6262,Tumkur Road,2,1027.0,2.0,68.62
6263,Tumkur Road,3,1459.0,2.0,95.0
6264,Tumkur Road,2,992.0,2.0,60.0
6265,Tumkur Road,3,1240.0,2.0,79.0
6266,Tumkur Road,3,1441.0,2.0,95.0
6267,Tumkur Road,3,1240.0,2.0,83.0
6268,Tumkur Road,2,1027.0,2.0,67.0
6269,Tumkur Road,3,1354.0,3.0,85.86
6270,Ulsoor,3,2135.0,3.0,215.0
6271,Ulsoor,2,1275.0,2.0,120.0
6272,Ulsoor,2,1180.0,2.0,100.0
6273,Ulsoor,3,1500.0,2.0,125.0
6274,Ulsoor,3,2000.0,3.0,185.0
6275,Ulsoor,2,1255.0,2.0,120.0
6276,Ulsoor,3,2135.0,3.0,170.0
6277,Uttarahalli,3,1440.0,2.0,62.0
6278,Uttarahalli,2,1143.0,2.0,45.0
6279,Uttarahalli,2,1020.0,2.0,45.0
6280,Uttarahalli,2,1101.0,2.0,45.0
6281,Uttarahalli,2,1175.0,2.0,47.0
6282,Uttarahalli,3,1390.0,2.0,62.55
6283,Uttarahalli,3,1330.0,2.0,56.0
6284,Uttarahalli,2,1008.0,2.0,45.0
6285,Uttarahalli,3,1390.0,2.0,60.47
6286,Uttarahalli,3,1617.0,3.0,66.68
6287,Uttarahalli,2,1150.0,2.0,49.0
6288,Uttarahalli,3,1330.0,2.0,56.0
6289,Uttarahalli,2,1200.0,2.0,44.0
6290,Uttarahalli,2,993.0,2.0,39.71
6291,Uttarahalli,2,1045.0,2.0,45.0
6292,Uttarahalli,2,850.0,2.0,37.93
6293,Uttarahalli,3,1345.0,2.0,57.0
6294,Uttarahalli,2,1089.0,2.0,43.55
6295,Uttarahalli,2,1279.0,2.0,48.0
6296,Uttarahalli,3,1845.0,2.0,68.27
6297,Uttarahalli,3,1425.0,2.0,64.0
6298,Uttarahalli,2,1050.0,2.0,42.0
6299,Uttarahalli,3,1300.0,2.0,55.0
6300,Uttarahalli,3,1250.0,2.0,55.0
6301,Uttarahalli,3,1200.0,3.0,50.0
6302,Uttarahalli,2,1085.0,2.0,43.0
6303,Uttarahalli,3,1350.0,2.0,53.0
6304,Uttarahalli,2,1175.0,2.0,47.0
6305,Uttarahalli,2,1175.0,2.0,47.0
6306,Uttarahalli,3,1215.0,2.0,52.85
6307,Uttarahalli,3,1312.5,3.0,51.19
6308,Uttarahalli,2,1325.0,2.0,53.0
6309,Uttarahalli,2,850.0,2.0,35.0
6310,Uttarahalli,3,1490.0,2.0,59.6
6311,Uttarahalli,3,1360.0,2.0,61.2
6312,Uttarahalli,2,1134.0,2.0,45.36
6313,Uttarahalli,3,1320.0,2.0,55.44
6314,Uttarahalli,3,1390.0,2.0,61.16
6315,Uttarahalli,2,1090.0,2.0,45.0
6316,Uttarahalli,2,1050.0,2.0,42.0
6317,Uttarahalli,2,1123.0,2.0,48.0
6318,Uttarahalli,3,1329.0,2.0,56.0
6319,Uttarahalli,2,938.0,2.0,35.0
6320,Uttarahalli,2,1100.0,1.0,45.0
6321,Uttarahalli,2,1125.0,2.0,47.0
6322,Uttarahalli,3,1300.0,2.0,47.0
6323,Uttarahalli,3,1390.0,2.0,62.55
6324,Uttarahalli,3,1490.0,2.0,59.6
6325,Uttarahalli,2,1160.0,2.0,45.0
6326,Uttarahalli,3,1480.0,2.0,58.0
6327,Uttarahalli,2,1190.0,2.0,53.55
6328,Uttarahalli,3,1330.0,2.0,57.0
6329,Uttarahalli,3,1250.0,2.0,50.0
6330,Uttarahalli,2,1125.0,2.0,48.0
6331,Uttarahalli,3,1320.0,2.0,55.44
6332,Uttarahalli,3,1255.0,2.0,50.19
6333,Uttarahalli,3,1255.0,2.0,50.19
6334,Uttarahalli,2,1065.0,2.0,42.59
6335,Uttarahalli,2,1075.0,2.0,46.76
6336,Uttarahalli,3,1065.0,2.0,42.59
6337,Uttarahalli,3,1215.0,2.0,52.85
6338,Uttarahalli,3,1590.0,3.0,58.0
6339,Uttarahalli,3,1250.0,2.0,50.0
6340,Uttarahalli,2,1002.0,2.0,40.08
6341,Uttarahalli,2,1002.0,2.0,40.08
6342,Uttarahalli,2,1075.0,2.0,40.0
6343,Uttarahalli,3,1580.0,3.0,60.0
6344,Uttarahalli,2,1125.0,2.0,47.65
6345,Uttarahalli,2,1300.0,2.0,55.0
6346,Uttarahalli,2,1125.0,2.0,47.0
6347,Uttarahalli,3,1250.0,2.0,50.0
6348,Uttarahalli,3,1250.0,2.0,50.0
6349,Uttarahalli,2,1175.0,2.0,47.0
6350,Uttarahalli,3,1525.0,2.0,62.82
6351,Uttarahalli,3,1590.0,3.0,57.0
6352,Uttarahalli,2,1213.0,2.0,48.0
6353,Uttarahalli,3,1475.0,2.0,59.0
6354,Uttarahalli,2,900.0,2.0,35.0
6355,Uttarahalli,2,1065.0,2.0,42.6
6356,Uttarahalli,3,1250.0,2.0,50.0
6357,Uttarahalli,2,1125.0,2.0,47.0
6358,Uttarahalli,3,1270.0,2.0,55.25
6359,Uttarahalli,3,1270.0,2.0,55.25
6360,Uttarahalli,2,1107.0,2.0,45.0
6361,Uttarahalli,3,1500.0,3.0,68.0
6362,Uttarahalli,2,1120.0,2.0,50.0
6363,Uttarahalli,2,1150.0,2.0,46.0
6364,Uttarahalli,3,1330.0,2.0,58.0
6365,Uttarahalli,3,1590.0,3.0,57.0
6366,Uttarahalli,2,1050.0,2.0,42.0
6367,Uttarahalli,2,1125.0,2.0,48.0
6368,Uttarahalli,3,1345.0,2.0,57.0
6369,Uttarahalli,3,1345.0,2.0,57.0
6370,Uttarahalli,3,1490.0,2.0,59.6
6371,Uttarahalli,2,1000.0,2.0,39.5
6372,Uttarahalli,2,1125.0,1.0,45.0
6373,Uttarahalli,3,1308.0,2.0,53.0
6374,Uttarahalli,3,1590.0,3.0,57.0
6375,Uttarahalli,3,1330.0,2.0,57.0
6376,Uttarahalli,2,1125.0,2.0,47.0
6377,Uttarahalli,2,1165.0,1.0,42.09
6378,Uttarahalli,2,1260.0,2.0,55.0
6379,Uttarahalli,2,1284.0,2.0,53.36
6380,Uttarahalli,2,1150.0,2.0,45.99
6381,Uttarahalli,3,1290.0,2.0,56.12
6382,Uttarahalli,3,1328.0,2.0,56.0
6383,Uttarahalli,3,1290.0,2.0,56.12
6384,Uttarahalli,3,1590.0,3.0,57.0
6385,Uttarahalli,2,1075.0,2.0,46.76
6386,Uttarahalli,3,1345.0,2.0,57.0
6387,Varthur,2,1160.0,2.0,44.0
6388,Varthur,3,1535.0,3.0,65.99
6389,Varthur,2,1024.0,2.0,42.0
6390,Varthur,2,1112.0,2.0,40.0
6391,Varthur,2,1055.0,2.0,45.35
6392,Varthur,2,1280.0,2.0,65.0
6393,Varthur,2,977.0,2.0,36.0
6394,Varthur,2,1111.0,2.0,41.88
6395,Varthur,2,1140.0,2.0,55.5
6396,Varthur,2,1090.0,2.0,48.0
6397,Varthur,3,1450.0,3.0,71.0
6398,Varthur,2,1210.0,2.0,60.0
6399,Varthur,2,1070.0,2.0,46.0
6400,Varthur,2,1120.0,2.0,44.24
6401,Varthur,2,1085.0,2.0,45.0
6402,Varthur,2,1250.0,2.0,47.0
6403,Varthur,3,1520.0,2.0,61.0
6404,Varthur,2,1155.0,2.0,60.0
6405,Varthur,2,1180.0,2.0,55.0
6406,Varthur,3,1520.0,2.0,60.0
6407,Varthur,2,1045.0,2.0,40.65
6408,Varthur,3,1615.0,3.0,69.43
6409,Varthur,2,1210.0,2.0,64.15
6410,Varthur,2,1760.0,2.0,85.0
6411,Varthur,2,1210.0,2.0,54.0
6412,Varthur,2,1112.0,2.0,40.0
6413,Varthur,3,1600.0,3.0,63.2
6414,Varthur,3,1665.0,3.0,71.58
6415,Varthur Road,2,1050.0,2.0,42.7
6416,Varthur Road,2,1255.0,2.0,52.76
6417,Varthur Road,2,1033.0,2.0,32.0
6418,Varthur Road,2,1140.0,2.0,49.11
6419,Vasanthapura,2,1135.0,2.0,39.73
6420,Vasanthapura,2,995.0,2.0,34.82
6421,Vasanthapura,2,995.0,2.0,34.82
6422,Vasanthapura,2,1037.0,2.0,36.28
6423,Vasanthapura,2,978.0,2.0,34.22
6424,Vasanthapura,2,1037.0,2.0,36.28
6425,Vidyaranyapura,2,1200.0,2.0,55.0
6426,Vidyaranyapura,3,1485.0,2.0,67.0
6427,Vidyaranyapura,2,1060.0,2.0,55.0
6428,Vidyaranyapura,2,1100.0,2.0,54.0
6429,Vidyaranyapura,3,1440.0,2.0,70.0
6430,Vidyaranyapura,2,1100.0,2.0,54.0
6431,Vidyaranyapura,3,1560.0,3.0,68.0
6432,Vidyaranyapura,2,945.0,2.0,40.0
6433,Vidyaranyapura,2,1100.0,2.0,54.0
6434,Vidyaranyapura,3,1200.0,2.0,65.0
6435,Vidyaranyapura,2,1200.0,2.0,52.0
6436,Vidyaranyapura,2,1050.0,2.0,50.0
6437,Vidyaranyapura,2,1188.0,2.0,50.0
6438,Vidyaranyapura,4,2400.0,5.0,135.0
6439,Vidyaranyapura,2,1200.0,2.0,60.5
6440,Vijayanagar,3,1704.0,3.0,110.0
6441,Vijayanagar,3,1933.0,3.0,129.0
6442,Vijayanagar,3,1450.0,3.0,100.0
6443,Vijayanagar,3,1826.0,3.0,121.0
6444,Vijayanagar,3,1739.0,3.0,116.0
6445,Vijayanagar,3,1490.0,3.0,100.0
6446,Vijayanagar,2,1180.0,2.0,65.0
6447,Vijayanagar,1,606.0,1.0,34.78
6448,Vijayanagar,3,1527.0,3.0,115.0
6449,Vijayanagar,2,989.0,2.0,60.0
6450,Vijayanagar,3,1520.0,2.0,103.0
6451,Vijayanagar,3,1749.0,3.0,117.0
6452,Vijayanagar,2,1046.0,2.0,75.0
6453,Vijayanagar,1,606.0,1.0,40.0
6454,Vijayanagar,3,1300.0,2.0,75.0
6455,Vijayanagar,3,1484.0,3.0,79.19
6456,Vijayanagar,3,1760.0,3.0,140.0
6457,Vijayanagar,3,2047.0,3.0,136.0
6458,Vijayanagar,3,1200.0,2.0,75.0
6459,Vijayanagar,2,1178.0,2.0,82.0
6460,Vijayanagar,2,864.0,2.0,45.0
6461,Vijayanagar,2,920.0,2.0,60.0
6462,Vijayanagar,2,1019.0,2.0,58.0
6463,Vijayanagar,5,2400.0,6.0,125.0
6464,Vijayanagar,2,1180.0,2.0,86.0
6465,Vijayanagar,3,1375.0,2.0,75.0
